rmsd	tmscore
2.02	0.73457
2.28	0.70211
2.15	0.71664
2.25	0.6971
2.22	0.69888
2.14	0.71795
2.15	0.71576
2.3	0.70058
2.05	0.73232
2.19	0.72622
2.04	0.71651
2.11	0.72671
2.54	0.71078
2.1	0.72736
2.04	0.74817
2.03	0.73706
1.92	0.74739
2.15	0.73087
2.13	0.73197
2.64	0.69075
2.21	0.72698
1.99	0.73433
2.13	0.72839
2.14	0.7328
2.17	0.73047
2.59	0.72942
2.19	0.72005
2.08	0.72999
1.98	0.74149
2.25	0.74027
2.45	0.69105
2.09	0.74012
2.03	0.73031
2.36	0.70171
1.94	0.7393
2.06	0.75269
2.06	0.75021
2.04	0.74583
2.07	0.74148
2.06	0.75254
2.24	0.75196
2.47	0.71999
2.18	0.7338
2.18	0.7423
2.14	0.75235
2.2	0.73292
2.06	0.74396
1.84	0.75319
2.11	0.73773
2.21	0.73869
2.12	0.74041
2.0	0.75396
1.83	0.7598
2.12	0.74333
2.13	0.73198
1.98	0.74972
1.99	0.74164
2.12	0.74218
1.96	0.75057
2.27	0.73646
2.24	0.72463
2.13	0.75408
2.03	0.74148
2.09	0.75405
2.11	0.73041
1.88	0.74854
2.03	0.75124
2.11	0.72951
2.39	0.7035
1.97	0.74102
2.16	0.72224
2.02	0.74849
1.93	0.75317
2.19	0.74646
1.91	0.75292
2.04	0.7306
1.96	0.75437
1.95	0.74535
2.06	0.73292
2.05	0.73743
2.25	0.73377
2.05	0.76006
2.07	0.75209
2.16	0.73928
1.98	0.75853
2.02	0.75096
2.45	0.73741
2.02	0.74619
1.96	0.75865
1.97	0.74897
2.39	0.74833
2.06	0.73818
2.14	0.75036
1.78	0.76235
2.05	0.75015
1.81	0.76205
2.01	0.74606
1.87	0.74979
2.01	0.74493
1.83	0.75508
1.97	0.73803
2.2	0.7393
2.57	0.69428
1.88	0.74873
2.28	0.71533
2.09	0.74043
2.02	0.75258
2.22	0.71415
2.01	0.75477
1.77	0.76158
1.92	0.74876
1.98	0.7324
1.94	0.75396
2.04	0.75678
2.06	0.74323
1.92	0.75046
2.06	0.72589
1.84	0.75217
2.41	0.7068
2.03	0.73155
2.26	0.72743
1.98	0.75459
2.01	0.75191
2.12	0.71238
2.15	0.73309
2.25	0.69987
2.3	0.71227
1.96	0.72486
2.13	0.70741
2.16	0.7346
2.03	0.75301
2.16	0.73727
2.03	0.74073
2.0	0.73243
2.25	0.7184
2.17	0.73637
1.77	0.75744
1.88	0.74788
1.82	0.75186
2.03	0.7573
2.11	0.74279
2.5	0.69299
1.97	0.74185
2.05	0.74839
2.16	0.72488
1.97	0.73371
2.14	0.74361
2.09	0.74557
2.09	0.72361
1.97	0.73553
1.98	0.73434
2.18	0.7514
2.36	0.70916
2.11	0.73739
1.86	0.74334
2.14	0.7176
1.86	0.74793
1.94	0.75648
1.98	0.75169
1.89	0.75811
1.88	0.76254
2.07	0.74233
2.15	0.75292
2.48	0.71353
2.08	0.74236
2.02	0.73609
2.14	0.74609
1.86	0.75657
2.04	0.73393
1.8	0.7604
1.89	0.75842
2.06	0.75233
2.26	0.73957
1.85	0.76699
1.75	0.77455
1.95	0.7462
1.87	0.75483
2.04	0.7403
1.97	0.74878
2.34	0.71882
2.0	0.7448
2.44	0.72894
1.84	0.75206
1.91	0.74965
2.14	0.72845
1.94	0.74753
2.11	0.72075
1.98	0.73349
2.0	0.74305
2.05	0.7344
2.07	0.72856
1.8	0.76409
2.07	0.74097
2.08	0.74737
1.95	0.74935
2.39	0.74127
1.87	0.75766
1.87	0.75429
1.81	0.76397
1.85	0.7581
1.93	0.75094
1.98	0.75466
2.36	0.71667
2.28	0.75213
1.81	0.76031
2.04	0.74204
2.01	0.74025
1.99	0.75511
2.32	0.75286
1.81	0.7407
1.84	0.75605
1.99	0.7448
2.15	0.76171
2.07	0.72854
2.04	0.7567
1.75	0.76505
2.13	0.73359
1.8	0.76384
2.21	0.70986
2.44	0.69401
2.24	0.72394
2.3	0.70954
2.51	0.69807
2.46	0.71287
2.64	0.68434
2.65	0.68629
2.22	0.71144
2.61	0.69862
2.31	0.70176
2.09	0.73267
2.33	0.70626
2.35	0.70051
2.35	0.70954
2.57	0.69289
2.19	0.72437
2.15	0.72343
2.54	0.70999
2.59	0.69753
2.28	0.71035
2.45	0.68642
2.46	0.71069
2.2	0.71929
2.67	0.687
2.24	0.70426
2.43	0.711
2.4	0.69794
2.25	0.7124
2.26	0.7104
2.11	0.71815
2.35	0.71976
2.21	0.71845
2.55	0.66784
2.22	0.71146
2.37	0.70215
2.26	0.69528
2.37	0.72035
2.54	0.7176
2.03	0.73639
2.25	0.70795
2.09	0.72813
2.21	0.71226
2.39	0.69814
2.28	0.71404
2.59	0.70408
2.5	0.71735
2.05	0.72902
2.25	0.71652
2.15	0.72368
2.19	0.73175
2.43	0.69767
1.9	0.73042
1.95	0.72695
2.11	0.73019
2.49	0.71775
2.38	0.70139
2.28	0.72975
2.14	0.71897
2.43	0.71249
2.1	0.72593
2.12	0.72818
2.18	0.70585
2.13	0.71699
1.86	0.71351
2.34	0.7037
2.25	0.69693
2.57	0.66656
2.45	0.68343
2.32	0.69697
2.04	0.7009
2.24	0.69966
2.09	0.71964
2.35	0.70395
2.2	0.71461
2.29	0.72132
2.34	0.69528
2.03	0.72116
2.28	0.71147
2.06	0.71911
2.33	0.70321
2.31	0.71637
2.37	0.7025
2.28	0.70776
2.23	0.71756
2.71	0.67115
2.12	0.71007
1.92	0.71616
2.16	0.70622
2.2	0.7077
2.13	0.7115
2.24	0.70437
2.12	0.72189
2.11	0.7198
2.63	0.65953
2.2	0.70903
2.42	0.68903
2.26	0.69614
2.27	0.72202
2.35	0.71079
2.25	0.71394
2.18	0.72497
2.23	0.71796
2.18	0.7248
2.34	0.70104
2.36	0.70411
2.48	0.70083
2.13	0.71194
2.1	0.7253
1.97	0.72758
1.96	0.73512
2.36	0.71219
2.19	0.69946
2.12	0.71075
2.11	0.72499
2.01	0.73991
2.23	0.7171
2.31	0.6786
2.18	0.72573
2.2	0.71417
2.25	0.69283
2.22	0.72581
1.84	0.75708
1.87	0.75419
1.9	0.74884
1.93	0.74334
1.85	0.75639
2.06	0.76201
2.36	0.73147
1.96	0.73967
2.04	0.75441
2.01	0.75759
2.13	0.738
1.86	0.75158
1.83	0.76376
1.85	0.73992
2.01	0.73993
2.06	0.7443
1.85	0.75653
1.75	0.76818
1.85	0.74567
1.91	0.73642
1.84	0.75843
1.9	0.74577
2.09	0.75563
1.81	0.76091
2.16	0.74589
2.17	0.72749
2.0	0.76029
1.88	0.74922
1.98	0.76523
2.02	0.74065
1.74	0.76195
1.8	0.75754
1.97	0.73684
2.31	0.70842
2.09	0.74558
2.03	0.72588
1.83	0.75281
1.76	0.76497
2.17	0.74958
1.79	0.76461
1.96	0.73481
1.78	0.76056
1.8	0.75558
2.0	0.73417
2.09	0.74459
2.22	0.73708
1.85	0.76415
1.95	0.76274
1.83	0.74606
1.77	0.76666
2.08	0.75789
2.04	0.74198
1.91	0.7555
1.66	0.76635
1.84	0.75658
2.14	0.75591
2.06	0.7456
2.07	0.75348
1.77	0.77337
1.89	0.75793
1.66	0.77407
1.81	0.75821
1.92	0.74389
2.13	0.74253
2.14	0.74002
2.13	0.74129
2.06	0.73671
2.49	0.70593
2.19	0.72603
2.07	0.72836
1.99	0.74517
2.18	0.72472
1.9	0.7418
2.09	0.73822
1.93	0.73792
2.15	0.74212
2.17	0.72777
1.9	0.74749
1.97	0.75186
2.01	0.73266
2.24	0.72915
2.09	0.74456
1.96	0.73337
2.06	0.73087
2.12	0.74332
2.51	0.71978
2.01	0.72866
1.93	0.75238
2.16	0.73921
2.0	0.74231
2.11	0.7255
2.06	0.73227
2.03	0.74419
2.17	0.73288
2.42	0.68839
2.14	0.73243
2.27	0.71286
1.92	0.73538
2.01	0.75074
2.24	0.7363
2.0	0.74707
2.14	0.73326
2.09	0.74368
1.99	0.7436
2.14	0.73202
2.17	0.72732
2.29	0.72754
2.11	0.75168
1.95	0.74521
1.93	0.74123
1.97	0.76322
2.08	0.74661
1.97	0.72994
2.12	0.74672
1.87	0.74935
1.95	0.75111
2.3	0.74191
2.25	0.72007
2.0	0.75619
2.01	0.74881
2.23	0.73571
1.93	0.76122
2.39	0.69963
2.5	0.67062
2.4	0.6966
2.32	0.68758
2.57	0.67343
2.63	0.67065
1.82	0.72762
2.68	0.6512
2.44	0.67788
2.35	0.67023
2.53	0.67267
2.23	0.70604
2.53	0.67101
2.5	0.68407
2.51	0.69113
2.56	0.66785
2.22	0.69913
2.48	0.68458
2.29	0.68917
2.54	0.67379
2.42	0.69685
2.74	0.66699
2.63	0.68701
2.44	0.69759
2.89	0.64144
2.43	0.68296
2.21	0.68366
2.6	0.68545
2.45	0.68299
2.37	0.7002
2.36	0.6892
2.29	0.70153
2.45	0.70788
2.85	0.62696
2.46	0.68398
2.64	0.6667
2.51	0.66737
2.42	0.70227
2.39	0.69476
2.38	0.69573
2.48	0.69549
2.44	0.69482
2.36	0.69088
2.53	0.67169
2.52	0.68
2.55	0.68919
2.14	0.68902
2.27	0.7022
2.32	0.70442
2.33	0.7137
2.46	0.69631
2.43	0.66856
2.22	0.69635
2.2	0.70214
2.21	0.71655
2.4	0.68843
2.63	0.66246
2.41	0.70493
2.5	0.68808
2.55	0.67174
2.42	0.69884
2.08	0.74514
2.07	0.7492
2.09	0.73924
2.03	0.75021
2.09	0.73398
2.16	0.73328
2.53	0.68824
2.0	0.74529
2.15	0.71078
2.06	0.73039
1.95	0.74043
2.28	0.7146
1.87	0.74734
2.0	0.75465
2.09	0.74137
2.1	0.7264
2.07	0.74517
1.91	0.7502
1.97	0.73317
2.05	0.74265
2.16	0.72363
1.94	0.74494
2.34	0.70667
2.13	0.72487
2.46	0.71974
1.86	0.74721
1.71	0.74452
2.19	0.7126
2.05	0.72857
2.24	0.69707
2.16	0.70506
2.11	0.7196
2.33	0.70397
2.28	0.72404
1.98	0.73752
2.1	0.73197
2.14	0.73141
2.07	0.72905
2.54	0.71249
2.02	0.73524
1.9	0.74804
1.99	0.73774
1.9	0.75126
1.93	0.74557
2.05	0.73555
2.42	0.69373
2.12	0.73418
1.94	0.73828
2.17	0.72116
2.13	0.73332
2.1	0.73696
2.26	0.73958
2.13	0.72392
2.17	0.72979
2.05	0.73204
1.94	0.74569
2.31	0.70512
2.17	0.73496
1.93	0.74008
2.26	0.71174
1.93	0.74158
1.91	0.75854
1.92	0.75655
2.03	0.7399
1.95	0.74836
2.07	0.74743
2.0	0.7519
2.65	0.70151
2.11	0.741
2.22	0.72328
1.97	0.75426
2.06	0.74293
2.16	0.72013
1.96	0.75908
1.83	0.75162
2.14	0.74665
2.13	0.7348
1.92	0.75456
1.92	0.76776
2.08	0.74059
1.96	0.74398
1.94	0.74105
1.84	0.75126
2.1	0.73379
1.94	0.73979
2.21	0.7298
2.1	0.73586
1.97	0.7552
2.09	0.72838
2.06	0.74567
2.26	0.71149
2.19	0.72707
2.16	0.732
2.16	0.71289
2.21	0.72031
2.05	0.7471
2.13	0.72282
1.97	0.74627
2.06	0.75037
2.28	0.72918
2.09	0.74501
2.08	0.74544
2.07	0.74768
1.8	0.75347
2.12	0.74086
2.17	0.7331
2.36	0.71044
2.08	0.75207
2.05	0.7462
2.11	0.73209
1.87	0.74561
2.17	0.74224
2.2	0.74629
2.22	0.73254
1.98	0.74526
1.96	0.7379
2.0	0.75596
2.26	0.72212
2.24	0.74128
1.94	0.75834
2.21	0.73206
1.98	0.75887
2.02	0.75223
1.73	0.76525
2.03	0.74653
1.88	0.75727
2.09	0.75775
2.01	0.75948
2.37	0.71776
2.09	0.75799
2.01	0.73236
1.95	0.75742
2.09	0.75402
2.12	0.71895
1.7	0.77043
1.76	0.75794
2.27	0.74256
2.12	0.75013
1.89	0.75556
1.75	0.77009
2.14	0.74517
2.02	0.75525
1.99	0.7404
1.78	0.76673
2.21	0.72414
2.16	0.73972
2.21	0.74442
1.94	0.73972
2.08	0.75272
2.01	0.73249
2.1	0.7507
2.29	0.7102
1.95	0.73189
2.16	0.7349
2.15	0.71436
2.16	0.73776
1.85	0.75533
2.04	0.74113
1.87	0.75362
2.09	0.74648
2.31	0.73233
1.93	0.74637
1.92	0.7459
1.85	0.75583
1.85	0.75365
1.91	0.74921
1.95	0.7511
2.43	0.7112
2.15	0.75396
2.09	0.74865
2.0	0.72888
1.99	0.73689
2.05	0.74688
2.18	0.75559
2.1	0.72901
1.93	0.74871
2.05	0.73239
2.06	0.75882
2.06	0.73673
2.13	0.73791
1.7	0.76783
2.23	0.73755
1.79	0.75819
2.0	0.76077
1.84	0.75122
2.15	0.73868
2.05	0.75026
1.96	0.73369
2.26	0.73496
2.73	0.68177
2.17	0.73509
2.3	0.70782
2.09	0.73531
2.04	0.74237
2.29	0.71551
2.04	0.74357
1.96	0.76252
1.96	0.7533
2.19	0.7304
2.08	0.74778
2.04	0.7492
1.95	0.73725
2.06	0.75055
2.17	0.73495
2.01	0.75386
2.17	0.72123
2.1	0.73992
2.38	0.70056
1.95	0.75037
2.01	0.74675
2.08	0.71939
2.17	0.72841
2.27	0.7126
2.27	0.71056
2.2	0.72933
2.22	0.72274
2.28	0.70912
2.07	0.73975
2.25	0.72011
2.13	0.73421
2.04	0.74685
2.23	0.71583
2.15	0.73465
1.9	0.7638
2.09	0.73871
1.67	0.76674
2.16	0.73616
2.18	0.72922
2.3	0.70215
2.19	0.73701
2.04	0.74351
1.89	0.74224
1.85	0.74819
2.23	0.7289
2.22	0.73915
2.24	0.72715
2.09	0.7419
2.06	0.75101
1.97	0.75365
2.45	0.69343
2.18	0.74373
2.02	0.74464
2.35	0.70903
2.0	0.75298
1.78	0.76527
1.84	0.76001
1.86	0.75819
1.82	0.76051
2.01	0.75665
2.02	0.75964
2.42	0.72393
2.05	0.7506
2.11	0.7462
2.08	0.76025
2.05	0.75289
1.92	0.74447
1.94	0.76713
1.82	0.75799
2.08	0.75645
2.17	0.75181
1.8	0.76593
1.74	0.7725
1.82	0.75114
1.81	0.75247
1.85	0.75651
1.83	0.75496
2.28	0.7381
1.85	0.75517
2.13	0.73874
2.06	0.74615
1.96	0.76355
1.92	0.74534
2.02	0.75918
2.08	0.73461
2.05	0.7503
1.96	0.75691
1.93	0.74172
2.26	0.72001
2.01	0.75964
2.02	0.7308
1.81	0.75547
1.76	0.76444
2.11	0.74935
2.03	0.76374
1.84	0.75164
1.77	0.76534
1.74	0.76261
2.12	0.74885
1.98	0.75184
2.22	0.7315
2.03	0.76428
1.94	0.76702
1.88	0.75181
1.8	0.76058
2.08	0.7608
2.19	0.75312
1.94	0.75216
1.78	0.76743
1.83	0.75871
2.03	0.76457
2.0	0.7364
2.07	0.7619
1.79	0.7715
1.98	0.74659
1.67	0.77467
2.17	0.71765
2.27	0.72713
2.39	0.70246
2.29	0.71875
2.29	0.716
2.48	0.70496
2.7	0.66892
2.31	0.71621
2.39	0.6916
2.24	0.71272
2.23	0.7171
2.48	0.68189
2.12	0.73082
2.23	0.72348
2.45	0.70795
2.29	0.71406
2.34	0.71557
2.29	0.72045
2.32	0.70731
2.26	0.71594
2.42	0.70016
2.2	0.72942
2.59	0.68485
2.33	0.70628
2.7	0.69837
2.29	0.70557
2.22	0.71103
2.45	0.69126
2.33	0.70412
2.48	0.67498
2.36	0.68704
2.37	0.69561
2.49	0.68309
2.46	0.69098
2.29	0.71271
2.29	0.70805
2.22	0.71661
2.34	0.70523
2.56	0.69178
2.39	0.69655
2.2	0.72102
2.28	0.71385
2.25	0.719
2.34	0.71542
2.25	0.70956
2.66	0.6697
2.37	0.7135
2.27	0.70913
2.39	0.69617
2.32	0.70524
2.26	0.71018
2.34	0.70898
2.29	0.68644
2.28	0.70744
2.34	0.70123
2.52	0.71449
2.32	0.68678
2.39	0.70388
2.15	0.72273
2.42	0.69234
2.23	0.71844
2.09	0.75712
2.13	0.74896
2.13	0.74001
2.1	0.74712
1.94	0.74536
2.16	0.73897
2.37	0.70358
2.2	0.73795
2.18	0.72309
1.85	0.74049
2.11	0.73492
2.28	0.71946
1.96	0.75333
2.06	0.75112
2.04	0.74239
2.16	0.73952
2.17	0.74743
1.97	0.75726
2.1	0.73211
2.23	0.741
2.02	0.73959
2.06	0.75138
2.28	0.72178
2.24	0.73371
2.33	0.71635
2.08	0.73359
1.83	0.74465
2.16	0.73426
2.08	0.73816
2.19	0.72424
2.13	0.72563
1.96	0.7393
2.21	0.72757
2.37	0.70283
2.09	0.73955
2.28	0.71281
2.16	0.73737
2.12	0.74677
2.08	0.73373
2.11	0.7386
2.09	0.74262
2.09	0.74179
2.02	0.75312
1.99	0.73284
2.18	0.73227
2.15	0.7182
2.18	0.74618
2.01	0.74553
2.02	0.73748
2.1	0.74625
2.26	0.73429
1.94	0.73842
2.03	0.72709
2.1	0.74602
2.09	0.74516
2.12	0.75208
2.28	0.71157
2.17	0.74047
1.95	0.75536
2.26	0.7209
1.95	0.75546
2.07	0.73223
2.15	0.72292
2.04	0.73585
1.97	0.74536
2.4	0.71196
2.28	0.72209
2.64	0.67877
2.2	0.71459
2.43	0.70741
2.34	0.71818
2.19	0.73636
2.17	0.71866
2.05	0.72436
1.99	0.73907
2.06	0.74063
2.32	0.71362
1.99	0.74238
2.06	0.73503
1.99	0.73382
2.06	0.73281
2.23	0.71375
2.12	0.72165
2.45	0.69998
2.12	0.7212
2.56	0.69067
2.12	0.74002
2.27	0.72791
2.31	0.70576
2.35	0.7185
2.37	0.70149
2.18	0.70852
2.12	0.72135
2.08	0.72387
2.4	0.70322
1.99	0.73752
2.13	0.72704
2.18	0.71077
2.08	0.72742
2.34	0.71663
2.04	0.73551
1.86	0.74985
1.96	0.74085
1.96	0.74087
2.06	0.72862
2.05	0.7379
2.58	0.69522
2.23	0.72711
2.14	0.74142
2.07	0.73198
2.09	0.72682
2.06	0.73781
2.41	0.72804
2.17	0.72351
2.06	0.73402
1.97	0.74336
2.23	0.7368
2.35	0.69359
2.13	0.73895
2.02	0.72994
2.3	0.70542
2.02	0.73437
2.28	0.73008
2.45	0.70481
2.33	0.71456
2.46	0.69823
2.15	0.72306
2.38	0.72528
2.52	0.70878
2.63	0.67857
2.16	0.72994
2.03	0.72197
2.5	0.68303
2.16	0.74103
2.26	0.71264
2.49	0.69285
2.39	0.69768
2.27	0.70417
2.34	0.71916
2.21	0.7284
2.29	0.70585
2.57	0.69077
2.23	0.74032
2.46	0.69648
2.24	0.74584
2.31	0.72555
2.35	0.6941
2.45	0.67781
2.03	0.71806
2.03	0.73967
2.13	0.73695
2.14	0.73574
2.04	0.74471
2.14	0.74475
2.24	0.72794
2.75	0.64587
2.37	0.70158
2.6	0.66834
2.32	0.71625
2.19	0.74096
2.1	0.7397
2.17	0.73673
2.49	0.68711
2.27	0.72008
2.32	0.71545
2.34	0.68513
2.42	0.6933
2.11	0.73931
1.98	0.72534
2.15	0.72909
2.14	0.72445
2.14	0.74747
2.08	0.72625
2.06	0.69139
2.0	0.73581
2.18	0.74418
2.01	0.73949
2.22	0.71429
2.27	0.71763
2.3	0.72882
2.09	0.74067
2.04	0.73468
2.03	0.74835
2.22	0.71293
2.54	0.68993
2.35	0.7096
2.42	0.70015
2.45	0.69708
2.47	0.7009
2.61	0.68214
2.57	0.66915
2.27	0.70618
2.56	0.69295
2.4	0.68608
2.3	0.72057
2.29	0.69639
2.41	0.69406
2.48	0.69777
2.4	0.69374
2.15	0.71451
2.3	0.71006
2.18	0.70287
2.39	0.69069
2.36	0.71155
2.48	0.6832
2.49	0.70433
2.29	0.71618
2.74	0.67393
2.29	0.69201
2.34	0.69665
2.41	0.70445
2.31	0.70662
2.22	0.71376
2.17	0.71401
2.19	0.72015
2.29	0.72092
2.7	0.64358
2.33	0.69776
2.47	0.68581
2.47	0.69329
2.24	0.72015
2.38	0.7148
2.21	0.71699
2.3	0.70187
2.21	0.71581
2.28	0.70863
2.47	0.68459
2.36	0.69795
2.42	0.70639
2.4	0.70766
2.11	0.72176
2.2	0.7187
2.28	0.72462
2.28	0.71555
2.79	0.69053
2.09	0.71171
2.11	0.7258
2.11	0.73132
2.51	0.70831
2.51	0.68512
2.21	0.72219
2.2	0.71528
2.35	0.70244
2.13	0.72528
2.03	0.74241
1.95	0.7572
2.15	0.73146
1.97	0.75185
2.19	0.73649
2.17	0.72632
2.59	0.6832
2.13	0.74936
2.33	0.70583
2.12	0.73688
1.99	0.75171
2.36	0.69846
1.94	0.75349
1.91	0.75987
2.07	0.74573
2.19	0.73324
2.04	0.7435
2.05	0.74873
2.12	0.73505
2.18	0.7419
2.21	0.71978
1.92	0.76133
2.39	0.69437
2.2	0.7193
2.18	0.72303
2.11	0.73808
2.1	0.74411
2.25	0.7103
2.2	0.72488
2.43	0.68809
2.36	0.69688
2.31	0.71144
2.34	0.6977
2.19	0.73618
2.05	0.74758
2.15	0.73155
2.09	0.73901
2.24	0.72175
2.37	0.70581
2.24	0.71878
1.98	0.7509
2.06	0.73787
1.99	0.74622
2.03	0.75024
2.1	0.73632
2.53	0.68155
2.14	0.73556
2.13	0.73147
2.22	0.71804
2.17	0.72443
2.23	0.72665
2.23	0.73978
2.33	0.71034
2.16	0.72546
2.21	0.72137
2.11	0.74047
2.31	0.70338
2.26	0.72714
2.03	0.7402
2.32	0.70488
2.06	0.7383
2.0	0.76153
1.99	0.74798
1.95	0.75075
1.97	0.74714
1.96	0.75102
2.0	0.75202
2.4	0.7188
2.11	0.73098
1.97	0.74322
1.85	0.74732
2.0	0.73755
2.03	0.75166
1.84	0.7567
1.95	0.74753
2.07	0.74281
2.01	0.73953
1.92	0.75552
1.81	0.76669
2.03	0.74385
2.04	0.74089
1.91	0.75594
1.95	0.74754
2.16	0.74836
1.9	0.75508
2.4	0.7293
1.98	0.73554
1.8	0.75321
1.98	0.74642
1.9	0.75534
1.96	0.73998
1.86	0.75217
1.88	0.75639
2.01	0.73787
2.4	0.70679
1.93	0.74659
2.13	0.72009
2.03	0.74986
1.84	0.76131
2.16	0.74628
1.84	0.76322
1.94	0.74446
1.87	0.75635
1.8	0.76186
2.05	0.73436
2.0	0.73636
2.15	0.73538
1.99	0.75523
1.81	0.76208
1.96	0.74921
1.86	0.76086
2.0	0.75055
2.3	0.74024
1.73	0.751
1.86	0.76185
1.88	0.75811
2.2	0.75699
2.07	0.73082
2.04	0.75265
1.72	0.76886
2.06	0.74266
1.75	0.76965
2.0	0.75697
2.05	0.74729
2.01	0.74979
2.05	0.74526
1.99	0.74888
2.22	0.75064
2.36	0.7166
2.08	0.73383
1.93	0.74081
1.91	0.75109
2.06	0.73461
2.04	0.74282
1.94	0.75119
2.05	0.74348
1.94	0.74194
2.12	0.73558
1.96	0.75831
1.81	0.76176
2.16	0.73568
2.0	0.73572
2.01	0.75117
2.09	0.73798
2.13	0.7331
1.97	0.7466
2.38	0.73025
1.98	0.72981
2.09	0.75512
2.08	0.74171
2.08	0.7517
2.03	0.73325
1.9	0.7435
1.91	0.74831
2.11	0.73512
2.4	0.70183
1.98	0.74613
2.2	0.71414
2.02	0.74664
1.89	0.75654
2.14	0.74672
1.87	0.75394
2.1	0.7324
1.93	0.75493
2.03	0.74417
2.08	0.73439
2.03	0.73815
2.22	0.73396
2.04	0.75852
2.04	0.7528
2.11	0.74151
1.94	0.75918
1.99	0.75358
2.28	0.73751
2.04	0.74766
1.96	0.7587
1.92	0.7489
2.1	0.74987
2.09	0.73475
2.0	0.75451
1.85	0.76109
2.12	0.7444
1.82	0.76814
1.87	0.75596
1.93	0.7493
1.91	0.74547
1.91	0.74662
2.1	0.7468
2.13	0.74966
2.3	0.71389
2.17	0.7363
2.03	0.73538
2.18	0.75047
2.13	0.7373
1.99	0.73257
2.0	0.75558
1.92	0.74323
2.19	0.7416
2.14	0.73605
1.84	0.75542
1.84	0.76586
2.03	0.73471
2.16	0.73879
2.09	0.74414
1.94	0.74132
2.25	0.72626
2.1	0.74135
2.19	0.73069
2.04	0.73103
1.73	0.74991
2.14	0.73415
1.98	0.74646
2.09	0.72399
2.01	0.73547
2.07	0.74258
2.25	0.72909
2.26	0.70694
2.07	0.74768
2.25	0.72037
1.9	0.74632
2.01	0.75063
2.23	0.74322
1.96	0.75224
2.17	0.73406
1.98	0.75128
2.02	0.74499
2.11	0.7391
2.12	0.73781
2.33	0.72383
2.1	0.75272
1.94	0.74887
2.18	0.73569
1.87	0.74879
2.1	0.75343
1.7	0.73617
1.89	0.74052
1.89	0.75145
2.05	0.74208
2.02	0.74849
1.97	0.73282
2.15	0.75056
1.73	0.76072
2.17	0.73976
1.94	0.76277
2.01	0.73366
2.33	0.7147
2.3	0.71391
2.25	0.72334
2.39	0.69433
2.45	0.69933
2.76	0.65779
2.42	0.68623
2.37	0.68687
2.29	0.70359
2.28	0.70917
2.36	0.70663
2.3	0.70516
2.23	0.72347
2.23	0.72744
2.34	0.69371
2.06	0.7221
2.31	0.71345
2.11	0.71515
2.31	0.70896
2.33	0.70812
2.33	0.70702
2.47	0.69993
2.29	0.70923
2.8	0.66003
2.08	0.71844
2.0	0.71245
2.45	0.6974
2.28	0.70321
2.28	0.69849
2.32	0.69044
2.22	0.71101
2.26	0.71869
2.56	0.66251
2.28	0.7116
2.39	0.69372
2.41	0.69298
2.2	0.71932
2.49	0.69776
2.23	0.71069
2.09	0.73829
2.25	0.71552
2.13	0.73453
2.32	0.70228
2.27	0.7097
2.54	0.68683
2.34	0.70764
2.11	0.72011
2.01	0.72847
2.18	0.7305
2.28	0.71529
2.53	0.70449
2.18	0.70619
2.24	0.72469
1.98	0.74493
2.17	0.72163
2.63	0.66594
2.17	0.7303
2.25	0.71485
2.53	0.68004
2.18	0.72581
1.84	0.7521
1.87	0.74936
2.01	0.74888
1.99	0.75358
1.94	0.74233
2.12	0.74203
2.68	0.70197
1.99	0.75106
2.11	0.72208
2.0	0.74485
2.01	0.74103
1.99	0.72873
1.94	0.74849
1.97	0.75386
1.92	0.75026
2.21	0.73168
1.97	0.75734
1.9	0.75512
1.99	0.74275
2.07	0.7467
2.11	0.73633
2.03	0.74428
2.27	0.71939
2.11	0.73747
2.25	0.72905
1.9	0.74762
1.92	0.75902
2.13	0.72803
1.97	0.74154
2.21	0.71275
2.12	0.71999
2.06	0.73684
2.1	0.71611
2.13	0.72178
1.98	0.7466
2.1	0.7293
1.95	0.73408
2.03	0.74209
2.07	0.73089
1.97	0.74839
1.97	0.74766
1.99	0.74767
1.98	0.74945
1.78	0.75206
2.02	0.74077
2.19	0.7131
1.89	0.7514
1.93	0.74836
2.15	0.73386
1.82	0.74943
1.96	0.75085
2.01	0.74997
2.07	0.73812
2.04	0.7433
2.03	0.74438
2.11	0.75165
2.06	0.71517
2.03	0.74826
1.97	0.74539
2.07	0.72884
1.8	0.74999
2.36	0.72307
2.54	0.6912
2.74	0.68048
2.64	0.68592
2.67	0.68377
2.72	0.67318
3.34	0.63891
2.9	0.65793
2.85	0.65941
2.8	0.68353
2.75	0.67005
2.7	0.67303
2.66	0.68027
2.45	0.69247
2.76	0.69122
2.71	0.67359
2.66	0.68794
2.64	0.69855
2.8	0.6743
2.57	0.68457
2.4	0.70178
2.44	0.68819
2.5	0.69101
2.42	0.69774
3.03	0.6383
2.72	0.67666
2.84	0.68713
2.6	0.68634
2.78	0.67527
2.45	0.68838
2.68	0.67753
2.5	0.69042
2.49	0.687
3.09	0.62898
2.76	0.67466
2.91	0.64603
2.58	0.67869
2.28	0.71488
2.88	0.67372
2.79	0.68243
2.4	0.69626
2.74	0.68189
2.22	0.71297
2.95	0.66133
2.9	0.66347
2.82	0.67636
2.77	0.6875
2.67	0.68769
2.39	0.70201
2.33	0.71528
2.93	0.67301
2.91	0.67335
2.69	0.6767
2.51	0.69498
2.37	0.70651
2.6	0.6943
