design;pore_hydro;surf_hydro;all_hydro;beta_prop;category
sol_13_0074_2.fasta;1.9718749999999998;-2.284615384615385;-0.6642201834862388;na;medref_soluble
sol_13_0074_8.fasta;1.959375;-2.3820512820512825;-0.7339449541284406;na;medref_soluble
sol_14_0006_2.fasta;1.7374999999999998;-1.820512820512821;-0.6009174311926608;na;medref_soluble
sol_14_0006_8.fasta;1.2781249999999997;-1.1794871794871795;-0.41009174311926616;na;medref_soluble
sol_14_0048_2.fasta;1.4687500000000004;-1.4435897435897438;-0.5559633027522936;na;medref_soluble
sol_14_0048_8.fasta;1.4500000000000002;-1.2743589743589745;-0.46880733944954117;na;medref_soluble
sol_14_0065_4.fasta;1.7875000000000005;-1.6333333333333335;-0.45871559633027503;na;medref_soluble
sol_14_0079_2.fasta;1.859375;-2.3717948717948723;-0.6651376146788991;na;medref_soluble
sol_14_0079_8.fasta;1.596875;-2.071794871794872;-0.6422018348623854;na;medref_soluble
sol_15_0035_0.fasta;1.6718749999999998;-2.2153846153846155;-0.6238532110091743;na;medref_soluble
sol_15_0046_2.fasta;2.2781249999999997;-2.1641025641025644;-0.4761467889908258;na;medref_soluble
sol_15_0046_8.fasta;2.0593749999999997;-2.3820512820512825;-0.6183486238532111;na;medref_soluble
sol_15_0050_2.fasta;1.8249999999999997;-1.3487179487179488;-0.22110091743119248;na;medref_soluble
sol_15_0050_8.fasta;1.8812499999999999;-1.97948717948718;-0.47155963302752313;na;medref_soluble
sol_15_0057_1.fasta;1.6406250000000004;-2.323076923076923;-0.8045871559633029;na;medref_soluble
sol_15_0058_4.fasta;2.3468750000000003;-1.274358974358974;-0.04220183486238531;na;medref_soluble
sol_15_0059_3.fasta;2.109375;-2.3102564102564105;-0.6376146788990825;na;medref_soluble
sol_15_0059_9.fasta;2.15625;-2.764102564102565;-0.7568807339449543;na;medref_soluble
sol_15_0098_6.fasta;1.3812500000000003;-1.7615384615384617;-0.4834862385321099;na;medref_soluble
sol_16_0044_4.fasta;2.1718750000000004;-1.88974358974359;-0.16880733944954138;na;medref_soluble
sol_16_0057_7.fasta;1.8937500000000003;-2.366666666666667;-0.5880733944954133;na;medref_soluble
sol_17_0016_0.fasta;1.1843750000000002;-2.241025641025641;-0.9825688073394503;na;medref_soluble
sol_17_0020_3.fasta;1.6687500000000004;-1.835897435897436;-0.40917431192660536;na;medref_soluble
sol_17_0020_9.fasta;1.7843750000000007;-2.1461538461538465;-0.4807339449541284;na;medref_soluble
sol_17_0050_6.fasta;2.065625;-2.305128205128206;-0.8036697247706427;na;medref_soluble
sol_17_0052_6.fasta;2.259375;-1.3846153846153848;-0.08990825688073394;na;medref_soluble
sol_17_0071_2.fasta;2.0624999999999996;-2.3282051282051284;-0.5311926605504588;na;medref_soluble
sol_17_0071_8.fasta;2.03125;-2.6153846153846163;-0.6431192660550462;na;medref_soluble
sol_17_0085_3.fasta;1.575;-1.930769230769231;-0.5541284403669725;na;medref_soluble
sol_17_0085_9.fasta;1.4218750000000002;-1.6461538461538463;-0.4688073394495413;na;medref_soluble
sol_17_0097_7.fasta;2.4781250000000004;-2.0000000000000004;-0.3275229357798164;na;medref_soluble
sol_18_0053_2.fasta;1.8093750000000004;-1.7871794871794877;-0.26880733944954127;na;medref_soluble
sol_18_0053_8.fasta;1.978125;-1.856410256410257;-0.2220183486238532;na;medref_soluble
sol_18_0069_3.fasta;1.8062499999999997;-1.5410256410256413;-0.19357798165137602;na;medref_soluble
sol_18_0069_9.fasta;1.93125;-1.6153846153846156;-0.1834862385321101;na;medref_soluble
sol_19_0009_0.fasta;1.853125;-2.16923076923077;-0.6311926605504591;na;medref_soluble
sol_19_0049_2.fasta;1.7406249999999999;-1.6435897435897437;-0.33027522935779796;na;medref_soluble
sol_19_0049_8.fasta;1.825;-1.730769230769231;-0.30458715596330266;na;medref_soluble
sol_19_0050_7.fasta;1.709375;-1.8794871794871797;-0.5596330275229359;na;medref_soluble
sol_19_0075_7.fasta;1.5218749999999999;-1.7589743589743587;-0.46513761467889914;na;medref_soluble
sol_20_0011_7.fasta;1.88125;-2.0461538461538464;-0.4825688073394497;na;medref_soluble
sol_20_0044_2.fasta;2.303124999999999;-2.361538461538462;-0.6036697247706423;na;medref_soluble
sol_20_0044_8.fasta;2.2812499999999996;-2.5871794871794878;-0.6055045871559636;na;medref_soluble
sol_20_0046_2.fasta;2.0375;-2.0410256410256413;-0.5275229357798167;na;medref_soluble
sol_20_0046_8.fasta;1.840625;-2.805128205128206;-0.8311926605504592;na;medref_soluble
sol_2_0007_0.fasta;1.60625;-1.005128205128205;-0.20366972477064216;na;medref_soluble
sol_20_0072_1.fasta;1.7500000000000007;-2.0205128205128213;-0.5743119266055046;na;medref_soluble
sol_20_0098_6.fasta;2.296875;-2.305128205128206;-0.5889908256880736;na;medref_soluble
sol_2_0027_3.fasta;2.2906250000000004;-0.8717948717948718;0.2128440366972477;na;medref_soluble
sol_2_0027_9.fasta;2.55625;-1.7641025641025645;-0.028440366972477003;na;medref_soluble
sol_2_0028_6.fasta;1.9250000000000003;-2.8435897435897446;-0.7889908256880738;na;medref_soluble
sol_2_0056_1.fasta;1.66875;-1.4282051282051287;-0.2862385321100916;na;medref_soluble
sol_21_0061_0.fasta;1.8875000000000002;-2.2256410256410257;-0.5706422018348624;na;medref_soluble
sol_21_0081_1.fasta;1.9125000000000005;-1.7384615384615392;-0.5284403669724771;na;medref_soluble
sol_22_0030_7.fasta;1.73125;-1.8076923076923082;-0.41559633027522924;na;medref_soluble
sol_22_0084_4.fasta;2.09375;-1.7128205128205132;-0.2999999999999999;na;medref_soluble
sol_23_0008_4.fasta;2.1374999999999993;-2.4051282051282055;-0.42935779816513764;na;medref_soluble
sol_23_0069_2.fasta;2.125;-2.092307692307693;-0.48348623853211;na;medref_soluble
sol_23_0069_8.fasta;2.3562499999999997;-2.351282051282052;-0.5954128440366969;na;medref_soluble
sol_23_0097_5.fasta;1.9812500000000006;-1.146153846153846;-0.24036697247706398;na;medref_soluble
sol_24_0088_1.fasta;1.48125;-1.4333333333333336;-0.3660550458715594;na;medref_soluble
sol_25_0030_2.fasta;0.8500000000000002;-2.1487179487179495;-0.8366972477064226;na;medref_soluble
sol_25_0030_8.fasta;0.7125000000000002;-2.074358974358975;-0.817431192660551;na;medref_soluble
sol_25_0042_7.fasta;1.9312500000000001;-1.6974358974358978;-0.4522935779816514;na;medref_soluble
sol_25_0065_7.fasta;1.5625;-2.1102564102564108;-0.44220183486238535;na;medref_soluble
sol_25_0087_6.fasta;1.6812500000000001;-2.2230769230769236;-0.6229357798165139;na;medref_soluble
sol_26_0086_7.fasta;1.9812499999999993;-1.6692307692307695;-0.16238532110091747;na;medref_soluble
sol_27_0007_2.fasta;2.2000000000000006;-1.3487179487179486;-0.23577981651376126;na;medref_soluble
sol_27_0007_8.fasta;2.3781250000000003;-1.7102564102564106;-0.31284403669724753;na;medref_soluble
sol_27_0019_4.fasta;1.7031250000000004;-1.9358974358974366;-0.5798165137614679;na;medref_soluble
sol_27_0035_5.fasta;1.7968750000000002;-1.5615384615384618;-0.27339449541284383;na;medref_soluble
sol_27_0070_4.fasta;1.9749999999999996;-1.8487179487179493;-0.504587155963303;na;medref_soluble
sol_27_0077_7.fasta;1.3312500000000005;-2.3615384615384625;-0.7963302752293583;na;medref_soluble
sol_28_0015_5.fasta;2.35;-2.638461538461539;-0.5495412844036698;na;medref_soluble
sol_28_0095_5.fasta;1.459375;-1.430769230769231;-0.36146788990825685;na;medref_soluble
sol_29_0011_3.fasta;1.3281250000000002;-2.0871794871794878;-0.6201834862385324;na;medref_soluble
sol_29_0011_9.fasta;1.6999999999999995;-2.043589743589744;-0.5550458715596331;na;medref_soluble
sol_29_0032_7.fasta;2.1218749999999997;-2.0153846153846158;-0.37247706422018345;na;medref_soluble
sol_29_0100_5.fasta;1.575;-1.5615384615384618;-0.4504587155963302;na;medref_soluble
sol_30_0058_4.fasta;1.88125;-1.784615384615384;-0.2321100917431192;na;medref_soluble
sol_3_0032_6.fasta;2.025;-2.033333333333334;-0.38990825688073383;na;medref_soluble
sol_31_0008_0.fasta;1.5406250000000004;-1.7666666666666675;-0.45229357798165176;na;medref_soluble
sol_31_0050_0.fasta;1.7375000000000003;-1.6435897435897437;-0.4009174311926604;na;medref_soluble
sol_32_0010_4.fasta;1.9781249999999997;-1.569230769230769;-0.39724770642201823;na;medref_soluble
sol_33_0035_6.fasta;1.9249999999999998;-1.8974358974358982;-0.30366972477064197;na;medref_soluble
sol_34_0013_4.fasta;1.75;-2.382051282051283;-0.48348623853211004;na;medref_soluble
sol_37_0005_2.fasta;2.309375;-2.748717948717949;-0.7633027522935781;na;medref_soluble
sol_37_0005_8.fasta;1.6593749999999996;-2.6641025641025644;-0.9027522935779823;na;medref_soluble
sol_37_0074_0.fasta;2.0687499999999996;-1.5128205128205132;-0.19908256880733927;na;medref_soluble
sol_37_0079_5.fasta;2.1937499999999996;-2.641025641025641;-0.7706422018348628;na;medref_soluble
sol_38_0012_6.fasta;2.134375;-2.3794871794871804;-0.6880733944954129;na;medref_soluble
sol_38_0016_2.fasta;1.6437499999999998;-2.3820512820512825;-0.6486238532110095;na;medref_soluble
sol_38_0016_8.fasta;1.7125;-1.684615384615385;-0.3605504587155963;na;medref_soluble
sol_38_0049_1.fasta;2.01875;-2.061538461538462;-0.37064220183486235;na;medref_soluble
sol_38_0092_6.fasta;1.3843750000000001;-1.1871794871794876;-0.31467889908256863;na;medref_soluble
sol_39_0024_7.fasta;1.3500000000000003;-2.3487179487179493;-0.8844036697247712;na;medref_soluble
sol_39_0060_1.fasta;1.6937499999999996;-1.930769230769231;-0.569724770642202;na;medref_soluble
sol_39_0089_1.fasta;1.7874999999999999;-1.7128205128205132;-0.3807339449541283;na;medref_soluble
sol_5_0006_2.fasta;1.9187500000000002;-2.0410256410256418;-0.4807339449541284;na;medref_soluble
sol_5_0006_8.fasta;2.0749999999999997;-2.107692307692308;-0.45229357798165154;na;medref_soluble
sol_5_0084_2.fasta;1.7718750000000003;-2.0461538461538464;-0.4908256880733945;na;medref_soluble
sol_5_0084_8.fasta;1.8687500000000004;-1.6461538461538465;-0.31926605504587147;na;medref_soluble
sol_6_0034_3.fasta;2.1562499999999996;-1.9871794871794874;-0.16422018348623854;na;medref_soluble
sol_6_0034_9.fasta;2.0593749999999997;-2.7846153846153854;-0.5495412844036698;na;medref_soluble
sol_7_0002_2.fasta;1.878125;-2.1307692307692316;-0.6192660550458717;na;medref_soluble
sol_7_0002_8.fasta;2.0406249999999995;-1.9307692307692315;-0.42293577981651376;na;medref_soluble
sol_8_0086_5.fasta;2.0749999999999997;-1.5000000000000002;-0.16330275229357802;na;medref_soluble
sol_9_0024_4.fasta;1.6906250000000005;-1.5769230769230773;-0.33302752293577975;na;medref_soluble
sol_0_0004_6.fasta;1.3843750000000006;-1.648717948717949;-0.42660550458715585;na;medref_soluble
sol_0_0007_1.fasta;1.6624999999999999;-1.7051282051282055;-0.506422018348624;na;medref_soluble
sol_0_0018_0.fasta;1.5468750000000002;-1.428205128205128;-0.5642201834862384;na;medref_soluble
sol_0_0042_0.fasta;1.7062500000000003;-1.4717948717948717;-0.3220183486238531;na;medref_soluble
sol_0_0052_4.fasta;1.9625;-2.138461538461539;-0.3458715596330274;na;medref_soluble
sol_10_0012_4.fasta;2.003125;-2.4487179487179493;-0.5853211009174314;na;medref_soluble
sol_10_0040_2.fasta;1.821875;-2.4179487179487187;-0.6036697247706425;na;medref_soluble
sol_10_0040_8.fasta;1.7500000000000002;-2.212820512820514;-0.561467889908257;na;medref_soluble
sol_10_0050_6.fasta;1.8968749999999999;-1.517948717948718;-0.41834862385321087;na;medref_soluble
sol_10_0056_2.fasta;1.9500000000000002;-2.0743589743589745;-0.48532110091743125;na;medref_soluble
sol_10_0056_8.fasta;1.94375;-1.638461538461539;-0.36605504587155957;na;medref_soluble
sol_10_0068_7.fasta;2.0562500000000004;-1.9538461538461542;-0.47155963302752296;na;medref_soluble
sol_10_0094_0.fasta;2.1031250000000004;-1.9948717948717956;-0.4000000000000001;na;medref_soluble
sol_10_0097_7.fasta;1.6281250000000003;-1.7743589743589752;-0.6293577981651377;na;medref_soluble
sol_1_0036_3.fasta;2.221875;-1.7641025641025645;-0.19541284403669723;na;medref_soluble
sol_1_0036_9.fasta;2.00625;-1.77948717948718;-0.2642201834862384;na;medref_soluble
sol_1_0058_0.fasta;1.5218750000000003;-1.6051282051282054;-0.4165137614678898;na;medref_soluble
sol_1_0074_1.fasta;1.8343750000000003;-2.356410256410257;-0.7440366972477065;na;medref_soluble
sol_1_0088_6.fasta;1.640625;-1.6641025641025646;-0.38807339449541306;na;medref_soluble
sol_11_0009_3.fasta;1.4031250000000002;-1.566666666666667;-0.37798165137614664;na;medref_soluble
sol_11_0009_9.fasta;1.0875;-1.7153846153846155;-0.4944954128440367;na;medref_soluble
sol_11_0020_1.fasta;1.65625;-1.3666666666666674;-0.26880733944954116;na;medref_soluble
sol_11_0067_0.fasta;1.678125;-2.56923076923077;-0.8183486238532114;na;medref_soluble
sol_11_0092_6.fasta;1.6968750000000001;-1.1256410256410259;-0.19816513761467885;na;medref_soluble
sol_12_0028_1.fasta;2.0343750000000003;-2.538461538461539;-0.5825688073394496;na;medref_soluble
sol_12_0032_3.fasta;1.7593750000000001;-2.597435897435898;-0.6339449541284405;na;medref_soluble
sol_12_0032_9.fasta;1.6500000000000001;-2.307692307692308;-0.5678899082568808;na;medref_soluble
sol_13_0013_5.fasta;1.3343749999999999;-1.692307692307693;-0.5614678899082572;na;medref_soluble
sol_13_0017_1.fasta;2.0531249999999996;-2.294871794871795;-0.5825688073394497;na;medref_soluble
sol_13_0057_3.fasta;1.95;-2.2051282051282053;-0.7284403669724773;na;medref_soluble
sol_13_0057_9.fasta;1.6218750000000002;-1.982051282051282;-0.7486238532110092;na;medref_soluble
sol_13_0073_4.fasta;2.11875;-1.9025641025641022;-0.24403669724770638;na;medref_soluble
sol_13_0074_7.fasta;2.028125;-2.3205128205128207;-0.7091743119266056;na;medref_soluble
sol_14_0006_7.fasta;1.665625;-1.5230769230769232;-0.44862385321100917;na;medref_soluble
sol_14_0048_7.fasta;1.8156250000000003;-1.905128205128205;-0.6779816513761466;na;medref_soluble
sol_14_0065_1.fasta;2.1031250000000004;-1.825641025641026;-0.4972477064220184;na;medref_soluble
sol_14_0079_7.fasta;1.6437500000000003;-1.8128205128205128;-0.5174311926605503;na;medref_soluble
sol_15_0035_5.fasta;1.7187500000000002;-2.238461538461539;-0.6192660550458715;na;medref_soluble
sol_15_0046_7.fasta;2.39375;-2.0666666666666673;-0.4137614678899082;na;medref_soluble
sol_15_0050_7.fasta;1.6374999999999997;-1.915384615384616;-0.5743119266055049;na;medref_soluble
sol_15_0057_4.fasta;1.70625;-2.0589743589743583;-0.6504587155963302;na;medref_soluble
sol_15_0058_1.fasta;2.115625;-1.951282051282052;-0.35229357798165134;na;medref_soluble
sol_15_0059_6.fasta;1.7875000000000003;-2.4846153846153856;-0.7009174311926608;na;medref_soluble
sol_15_0098_3.fasta;1.6812500000000001;-1.5717948717948724;-0.3275229357798163;na;medref_soluble
sol_15_0098_9.fasta;1.70625;-1.4743589743589751;-0.2596330275229356;na;medref_soluble
sol_16_0044_1.fasta;2.040625;-2.6717948717948725;-0.48715596330275224;na;medref_soluble
sol_16_0057_2.fasta;1.5531250000000003;-1.7358974358974364;-0.43394495412844053;na;medref_soluble
sol_16_0057_8.fasta;2.0125;-2.058974358974359;-0.34954128440366966;na;medref_soluble
sol_17_0016_5.fasta;1.34375;-2.3717948717948723;-0.9532110091743125;na;medref_soluble
sol_17_0020_6.fasta;1.8468750000000007;-1.9051282051282055;-0.3761467889908256;na;medref_soluble
sol_17_0050_3.fasta;2.23125;-2.1923076923076925;-0.5972477064220184;na;medref_soluble
sol_17_0050_9.fasta;2.046875;-1.5923076923076926;-0.5146788990825687;na;medref_soluble
sol_17_0052_3.fasta;2.5;-1.6923076923076923;-0.12935779816513765;na;medref_soluble
sol_17_0052_9.fasta;2.3499999999999996;-1.5974358974358978;-0.1394495412844036;na;medref_soluble
sol_17_0071_7.fasta;2.2375;-2.415384615384616;-0.5110091743119266;na;medref_soluble
sol_17_0085_6.fasta;1.68125;-2.1102564102564108;-0.5770642201834862;na;medref_soluble
sol_17_0097_2.fasta;2.396875;-2.0333333333333337;-0.36330275229357806;na;medref_soluble
sol_17_0097_8.fasta;2.3218750000000004;-1.548717948717949;-0.21192660550458697;na;medref_soluble
sol_18_0053_7.fasta;1.9093750000000003;-1.8102564102564105;-0.3146788990825688;na;medref_soluble
sol_18_0069_6.fasta;1.9062500000000002;-1.656410256410257;-0.20550458715596315;na;medref_soluble
sol_19_0009_5.fasta;1.8218750000000001;-2.097435897435898;-0.7027522935779819;na;medref_soluble
sol_19_0049_7.fasta;1.8968750000000003;-1.7153846153846155;-0.3339449541284402;na;medref_soluble
sol_19_0050_2.fasta;1.83125;-2.1615384615384623;-0.7128440366972478;na;medref_soluble
sol_19_0050_8.fasta;1.8781250000000003;-1.797435897435898;-0.506422018348624;na;medref_soluble
sol_19_0075_2.fasta;1.6624999999999999;-2.2282051282051283;-0.5917431192660553;na;medref_soluble
sol_19_0075_8.fasta;1.8406249999999995;-2.766666666666667;-0.7321100917431195;na;medref_soluble
sol_20_0011_2.fasta;1.8781249999999996;-1.884615384615385;-0.4192660550458718;na;medref_soluble
sol_20_0011_8.fasta;1.8624999999999998;-2.841025641025641;-0.8018348623853216;na;medref_soluble
sol_20_0044_7.fasta;2.23125;-2.143589743589744;-0.5467889908256881;na;medref_soluble
sol_20_0046_7.fasta;2.15;-1.7000000000000004;-0.3275229357798163;na;medref_soluble
sol_20_0072_4.fasta;2.0718750000000004;-2.117948717948718;-0.5229357798165137;na;medref_soluble
sol_2_0007_5.fasta;1.7812499999999996;-1.330769230769231;-0.24770642201834867;na;medref_soluble
sol_20_0098_3.fasta;2.271875;-2.074358974358975;-0.5431192660550459;na;medref_soluble
sol_20_0098_9.fasta;2.275;-1.8897435897435906;-0.45045871559633016;na;medref_soluble
sol_2_0027_6.fasta;2.0812500000000003;-1.5205128205128209;-0.08073394495412836;na;medref_soluble
sol_2_0028_3.fasta;2.0093750000000004;-2.2846153846153854;-0.5577981651376146;na;medref_soluble
sol_2_0028_9.fasta;1.809375;-2.4128205128205136;-0.639449541284404;na;medref_soluble
sol_2_0056_4.fasta;1.68125;-2.264102564102565;-0.5816513761467893;na;medref_soluble
sol_21_0061_5.fasta;1.7468750000000002;-2.1794871794871797;-0.5981651376146788;na;medref_soluble
sol_21_0081_4.fasta;1.796875;-1.2974358974358977;-0.2871559633027521;na;medref_soluble
sol_22_0030_2.fasta;1.865625;-1.4230769230769234;-0.24954128440366963;na;medref_soluble
sol_22_0030_8.fasta;1.8906250000000004;-2.2076923076923083;-0.5183486238532111;na;medref_soluble
sol_22_0084_1.fasta;1.7156250000000004;-1.9358974358974363;-0.49082568807339444;na;medref_soluble
sol_23_0008_1.fasta;2.212499999999999;-2.66923076923077;-0.524770642201835;na;medref_soluble
sol_23_0069_7.fasta;2.3718749999999997;-2.3205128205128207;-0.4926605504587155;na;medref_soluble
sol_23_0097_0.fasta;1.8375000000000004;-1.2179487179487178;-0.30825688073394486;na;medref_soluble
sol_24_0088_4.fasta;1.3375000000000001;-1.5974358974358978;-0.48715596330275235;na;medref_soluble
sol_25_0030_7.fasta;0.9781250000000001;-1.7692307692307696;-0.6100917431192661;na;medref_soluble
sol_25_0042_2.fasta;1.7906250000000004;-1.6230769230769237;-0.401834862385321;na;medref_soluble
sol_25_0042_8.fasta;2.096875;-2.171794871794872;-0.5816513761467892;na;medref_soluble
sol_25_0065_2.fasta;1.6968749999999997;-1.8384615384615393;-0.3238532110091743;na;medref_soluble
sol_25_0065_8.fasta;1.6781249999999996;-1.4461538461538461;-0.21284403669724775;na;medref_soluble
sol_25_0087_3.fasta;1.725;-1.1461538461538465;-0.2027522935779815;na;medref_soluble
sol_25_0087_9.fasta;1.1781249999999999;-1.0025641025641028;-0.3293577981651374;na;medref_soluble
sol_26_0086_2.fasta;2.3843749999999995;-1.6128205128205129;0.04495412844036696;na;medref_soluble
sol_26_0086_8.fasta;2.0499999999999994;-1.8589743589743597;-0.14128440366972478;na;medref_soluble
sol_27_0007_7.fasta;2.1437500000000007;-1.4948717948717951;-0.3045871559633025;na;medref_soluble
sol_27_0019_1.fasta;1.7937500000000002;-2.1743589743589746;-0.6385321100917434;na;medref_soluble
sol_27_0035_0.fasta;1.6843750000000004;-2.028205128205129;-0.47247706422018376;na;medref_soluble
sol_27_0070_1.fasta;1.840625;-1.9589743589743598;-0.602752293577982;na;medref_soluble
sol_27_0077_2.fasta;1.3281250000000004;-2.128205128205129;-0.7137614678899089;na;medref_soluble
sol_27_0077_8.fasta;1.3;-1.9025641025641034;-0.6412844036697252;na;medref_soluble
sol_28_0015_0.fasta;2.309375;-2.576923076923077;-0.5394495412844039;na;medref_soluble
sol_28_0095_0.fasta;1.153125;-2.4307692307692315;-0.7385321100917434;na;medref_soluble
sol_29_0011_6.fasta;1.8468749999999994;-2.125641025641026;-0.5339449541284406;na;medref_soluble
sol_29_0032_2.fasta;2.025;-2.0897435897435903;-0.3752293577981652;na;medref_soluble
sol_29_0032_8.fasta;1.9000000000000004;-2.1871794871794874;-0.4660550458715599;na;medref_soluble
sol_29_0100_0.fasta;1.3781249999999998;-1.4820512820512823;-0.4798165137614679;na;medref_soluble
sol_30_0058_1.fasta;1.8312500000000003;-1.9205128205128206;-0.29541284403669715;na;medref_soluble
sol_3_0032_3.fasta;2.1125;-2.130769230769231;-0.38073394495412827;na;medref_soluble
sol_3_0032_9.fasta;2.0968749999999994;-2.210256410256411;-0.4183486238532108;na;medref_soluble
sol_31_0008_5.fasta;1.5156249999999998;-1.130769230769231;-0.22844036697247683;na;medref_soluble
sol_31_0050_5.fasta;1.8625000000000007;-1.5564102564102562;-0.3431192660550456;na;medref_soluble
sol_32_0010_1.fasta;1.8249999999999997;-2.048717948717949;-0.6137614678899086;na;medref_soluble
sol_33_0035_3.fasta;1.2374999999999998;-1.9769230769230774;-0.5339449541284403;na;medref_soluble
sol_33_0035_9.fasta;1.975;-2.197435897435898;-0.39633027522935765;na;medref_soluble
sol_34_0013_1.fasta;1.8468749999999998;-2.392307692307693;-0.4055045871559632;na;medref_soluble
sol_37_0005_7.fasta;2.16875;-2.671794871794872;-0.8733944954128441;na;medref_soluble
sol_37_0074_5.fasta;1.9999999999999998;-1.6487179487179486;-0.2678899082568805;na;medref_soluble
sol_37_0079_0.fasta;1.9718749999999994;-2.3923076923076927;-0.7467889908256882;na;medref_soluble
sol_38_0012_3.fasta;2.071875;-1.8102564102564105;-0.41467889908256866;na;medref_soluble
sol_38_0012_9.fasta;2.19375;-2.1102564102564108;-0.5743119266055046;na;medref_soluble
sol_38_0016_7.fasta;1.696875;-2.3974358974358982;-0.6678899082568811;na;medref_soluble
sol_38_0049_4.fasta;1.8281249999999996;-2.243589743589744;-0.5688073394495413;na;medref_soluble
sol_38_0092_3.fasta;1.80625;-1.997435897435898;-0.5422018348623854;na;medref_soluble
sol_38_0092_9.fasta;1.8375000000000001;-1.9487179487179491;-0.5155963302752293;na;medref_soluble
sol_39_0024_2.fasta;1.2750000000000001;-2.115384615384616;-0.8018348623853213;na;medref_soluble
sol_39_0024_8.fasta;1.46875;-1.9512820512820515;-0.6862385321100921;na;medref_soluble
sol_39_0060_4.fasta;1.640625;-1.8615384615384614;-0.5605504587155963;na;medref_soluble
sol_39_0089_4.fasta;1.9031250000000006;-2.0487179487179494;-0.37889908256880744;na;medref_soluble
sol_5_0006_7.fasta;2.0249999999999995;-1.730769230769231;-0.36055045871559616;na;medref_soluble
sol_5_0084_7.fasta;2.23125;-1.961538461538462;-0.32568807339449535;na;medref_soluble
sol_6_0034_6.fasta;2.065625;-1.771794871794872;-0.19174311926605506;na;medref_soluble
sol_7_0002_7.fasta;2.171875;-1.7000000000000004;-0.3844036697247704;na;medref_soluble
sol_8_0086_0.fasta;2.128125;-2.148717948717949;-0.37431192660550444;na;medref_soluble
sol_9_0024_1.fasta;1.490625;-1.3948717948717952;-0.32293577981651367;na;medref_soluble
